lon,lat
-73.78950789,40.72962769
-73.91182485,40.78041481
-73.78811631,40.72595609
-73.89272301,40.75398714
-73.82768333,40.70882154
-73.79332967,40.73225253
-73.89154453,40.70061870000001
-73.74464753,40.60281471
-73.74747092,40.67631581
-73.79078630000001,40.73273079
-73.75690902,40.65906139
-73.78741874,40.72629063
-73.8306918,40.71240484
-73.91132868,40.78138331
-73.78785537,40.72542703
-73.8878789,40.7488798
-73.75583223,40.59796176
-73.76227813,40.59924573
-73.8943558,40.76818246
-73.75030056,40.75738918
-73.75457709,40.74194672
-73.75210817,40.59512339
-73.90865009999999,40.78029296
-73.91312055,40.78202191
-73.83915778,40.71853759
-73.93573917,40.76626369
-73.88606251,40.74935678
-73.77906065,40.76756303
-73.90100304,40.71160324
-73.82254602,40.73269683
-73.90398996,40.77024145
-73.90812273,40.71002559
-73.8637659,40.69125456
-73.8269296,40.71450304
-73.89288081,40.76682155
-73.84150158,40.72073189
-73.80977004,40.74216369
-73.85686149,40.57220888
-73.89699018,40.75731225
-73.83865968,40.70231773
-73.75037607,40.75729753
-73.75430186,40.742044
-73.78786449,40.73155737
-73.78757527,40.73166096
-73.85522024,40.71194275
-73.90473564,40.70677758
-73.84118445,40.72235819
-73.89970876,40.76812876
-73.88612325,40.75416066
-73.88731802,40.75098511
-73.82713652,40.71480417
-73.75210741,40.75785804
-73.80846648,40.76848643
-73.93173422,40.76428901
-73.78783768,40.73282099
-73.85514759,40.71205809
-73.7533057,40.73966589
-73.75317638,40.73947676
-73.92311884,40.776959000000005
-73.81008432,40.7414903
-73.81688768,40.73906514
-73.86343924,40.67996814
-73.80957482,40.74213356
-73.92865617,40.74588405
-73.82231677,40.73433354
-73.83024734,40.71336683
-73.93080195,40.76885175
-73.82749266,40.70894326
-73.91046823,40.78104265
-73.89981957,40.76803844
-73.88609494,40.75400348
-73.86580561,40.74478282
